country,year,suicide,internet,population,foodsupply
Zambia,1994,608.0,0.00678,8870000.0,2020.0
Zambia,1995,670.0,0.00878,9100000.0,2050.0
Zambia,1996,720.0,0.00907,9340000.0,2030.0
Zambia,1997,762.0,0.00933,9600000.0,1970.0
Zambia,1998,806.0,0.0302,9870000.0,1930.0
Zambia,1999,841.0,0.147,10100000.0,1960.0
Zambia,2000,880.0,0.191,10400000.0,1870.0
Zambia,2001,914.0,0.233,10700000.0,1850.0
Zambia,2002,948.0,0.478,11000000.0,1850.0
Zambia,2003,998.0,0.98,11300000.0,1900.0
Zambia,2004,1020.0,2.01,11600000.0,1870.0
Zambia,2005,1050.0,2.85,11900000.0,1870.0
Zambia,2006,1080.0,4.16,12200000.0,1840.0
Zambia,2007,1100.0,4.87,12500000.0,1780.0
Zambia,2008,1120.0,5.55,12800000.0,1800.0
Zambia,2009,1140.0,6.31,13200000.0,1880.0
Zambia,2010,1170.0,10.0,13600000.0,1900.0
Zambia,2011,1210.0,11.5,14000000.0,1910.0
Zambia,2012,1240.0,13.5,14500000.0,1920.0
Zambia,2013,1270.0,15.4,14900000.0,1930.0
Zimbabwe,1990,728.0,0.0,10400000.0,2010.0
Zimbabwe,1991,670.0,0.0,10700000.0,1960.0
Zimbabwe,1992,689.0,0.0,10900000.0,1960.0
Zimbabwe,1993,727.0,0.0,11100000.0,1940.0
Zimbabwe,1994,796.0,0.0017399999999999998,11300000.0,1930.0
Zimbabwe,1995,934.0,0.007679999999999999,11400000.0,1940.0
Zimbabwe,1996,972.0,0.0168,11500000.0,1980.0
Zimbabwe,1997,1070.0,0.0331,11700000.0,2010.0
Zimbabwe,1998,1220.0,0.0817,11700000.0,2010.0
Zimbabwe,1999,1360.0,0.162,11800000.0,2000.0
Zimbabwe,2000,1550.0,0.401,11900000.0,1980.0
Zimbabwe,2001,1600.0,0.8,11900000.0,2030.0
Zimbabwe,2002,1730.0,1.1,12000000.0,2020.0
Zimbabwe,2003,1780.0,1.8,12000000.0,2010.0
Zimbabwe,2004,1870.0,2.1,12000000.0,2040.0
Zimbabwe,2005,1910.0,2.4,12100000.0,2030.0
Zimbabwe,2006,1930.0,2.4,12200000.0,2120.0
Zimbabwe,2007,1940.0,3.0,12300000.0,2110.0
Zimbabwe,2008,1980.0,3.5,12400000.0,2090.0
Zimbabwe,2009,1990.0,4.0,12500000.0,2150.0
Zimbabwe,2010,2000.0,6.4,12700000.0,2170.0
Zimbabwe,2011,2000.0,8.4,12900000.0,2200.0
Zimbabwe,2012,2010.0,12.0,13100000.0,2200.0
Zimbabwe,2013,2030.0,15.5,13400000.0,2110.0
